id,country_id,year,eci,eci_rank,oppvalue,population,gdp,gni_pc,magic,pc_constant,pc_current,notpc_constant
12368,77,2011,-2.314861,218,-1.586174,11161530,3.395e+09,,8.23e-08,8.23e-08,8.96e-08,.9188427
12369,78,2011,-.3761892,147,10.69892,1734966,7.506e+08,417.8485,5.30e-07,5.30e-07,5.76e-07,.9188427
12370,79,2011,-1.254206,191,.2948083,1624228,7.088e+08,,5.66e-07,5.66e-07,6.16e-07,.9188427
12371,80,2011,-.7679505,162,1.171037,715996,1.020e+10,10551.56,1.28e-06,1.28e-06,1.40e-06,.9188427
12372,81,2011,.0742327,108,74.34859,11299976,2.238e+11,19240.51,8.13e-08,8.13e-08,8.85e-08,.9188427
12373,82,2011,-.2086667,132,4.382964,105074,6.793e+08,,8.74e-06,8.74e-06,9.52e-06,.9188427
12374,83,2011,-.3432904,145,2.315443,56905,,,.0000161,.0000161,.0000176,.9188427
12375,84,2011,-.4511615,151,56.10365,14706578,3.394e+10,2226.5,6.25e-08,6.25e-08,6.80e-08,.9188427
12376,85,2011,.3501097,90,11.68477,160858,,,5.71e-06,5.71e-06,6.22e-06,.9188427
12377,86,2011,-1.122737,179,-.0766888,790882,9.689e+08,,1.16e-06,1.16e-06,1.26e-06,.9188427
12378,87,2011,,,,1.295e+09,4.024e+13,31188.13,7.10e-10,7.10e-10,7.72e-10,.9188427
12379,88,2011,1.034783,38,15.53388,7071600,2.308e+11,33520.18,1.30e-07,1.30e-07,1.41e-07,.9188427
12380,89,2011,-.8309819,167,27.3271,7776669,1.199e+10,1456.603,1.18e-07,1.18e-07,1.29e-07,.9188427
12381,90,2011,,,,6.387e+08,3.115e+11,,1.44e-09,1.44e-09,1.57e-09,.9188427
12382,91,2011,.8354343,56,41.62851,4280600,4.585e+10,10433.74,2.15e-07,2.15e-07,2.34e-07,.9188427
12383,92,2011,-1.265497,193,-.4450839,10032864,4.548e+09,452.8848,9.16e-08,9.16e-08,9.97e-08,.9188427
12384,93,2011,1.206166,27,10.7017,9971727,1.110e+11,,9.21e-08,9.21e-08,1.00e-07,.9188427
12385,94,2011,-.3414784,144,71.75873,2.438e+08,4.024e+11,1604.309,3.77e-09,3.77e-09,4.10e-09,.9188427
12386,96,2011,.1645541,100,120.5145,1.221e+09,1.326e+12,1076.255,7.52e-10,7.52e-10,8.19e-10,.9188427
12387,97,2011,1.058063,36,34.94674,4576748,2.097e+11,37583.86,2.01e-07,2.01e-07,2.18e-07,.9188427
12388,98,2011,-.7064041,159,6.759788,75424285,,,1.22e-08,1.22e-08,1.33e-08,.9188427
12389,99,2011,-2.074862,216,-.482288,31760020,4.896e+10,,2.89e-08,2.89e-08,3.15e-08,.9188427
12390,100,2011,.6820459,67,27.57186,319014,1.683e+10,45313.13,2.88e-06,2.88e-06,3.13e-06,.9188427
12391,101,2011,1.189241,28,35.49078,7765900,1.730e+11,21739.36,1.18e-07,1.18e-07,1.29e-07,.9188427
12392,102,2011,1.154696,31,-68.86972,60723569,1.772e+12,29015.45,1.51e-08,1.51e-08,1.65e-08,.9188427
